Freq  Med_P1P2  Med_P1P3  Med_P1P4  Med_P2P3  Med_P2P4  Med_P3P4
968	-51.222914	-50.334927	-50.354494	-48.157356	-50.438966	-48.469796
972	-50.919752	-50.639374	-51.967175	-48.572136	-50.829769	-48.307696
976	-50.479939	-50.828712	-53.383627	-49.57661	-51.179093	-48.555186
980	-49.826259	-50.926459	-53.735662	-51.013135	-51.349185	-49.223427
984	-49.563152	-50.967661	-52.657188	-52.838809	-51.33908	-50.246229
988	-49.432976	-51.076478	-51.230722	-54.465499	-51.197053	-51.495713
992	-49.659612	-51.239817	-50.232082	-55.258037	-51.388642	-52.648691
996	-50.180452	-51.549363	-49.876602	-54.910136	-51.625935	-53.722525
1000	-51.322635	-52.376397	-50.111322	-54.326091	-52.249299	-54.46132
1004	-52.712446	-53.110874	-50.57199	-53.946129	-53.022865	-54.734808
1008	-54.239001	-53.83079	-51.228518	-53.591844	-53.848199	-54.504084
1012	-55.514529	-54.192287	-51.783165	-53.122587	-54.078831	-53.961838
1016	-56.093659	-54.045345	-52.144938	-52.571936	-54.111582	-53.181979
1020	-55.643006	-53.731803	-52.472719	-51.87958	-53.698593	-52.201574
1024	-54.703711	-53.279036	-52.858928	-51.413584	-53.046659	-51.241287
1028	-53.447107	-52.723608	-53.32497	-51.083276	-52.585532	-50.59684
1032	-52.388477	-52.342911	-53.946726	-51.120206	-52.092987	-50.180039
1036	-51.536135	-52.040301	-54.530587	-51.358923	-51.747612	-50.14908
1040	-50.842722	-51.717756	-54.79544	-51.99942	-51.563143	-50.389725
1044	-50.145359	-51.305502	-54.095413	-52.516999	-51.127648	-50.709285
1048	-49.609728	-50.75159	-52.565872	-52.642949	-50.650169	-51.014789
1052	-49.133949	-50.105351	-50.938356	-51.983343	-49.917804	-51.163981
1056	-48.901617	-49.627183	-49.594662	-51.070506	-49.363892	-50.973265
1060	-49.129447	-49.498799	-48.885862	-50.32055	-49.028577	-50.869134
1064	-49.689561	-49.602884	-48.681687	-49.932044	-49.215619	-50.96982
1068	-50.538229	-49.990333	-48.845486	-49.782209	-49.450063	-51.101741
1072	-51.452352	-50.450863	-49.120444	-49.835813	-49.968469	-51.267607
1076	-52.697288	-51.177302	-49.773527	-50.216189	-50.729725	-51.543989
1080	-54.162384	-52.204927	-50.792746	-50.839507	-51.830752	-52.236345
1084	-55.985853	-53.507464	-52.293487	-51.970436	-53.376415	-53.174078
1088	-57.678734	-55.195659	-54.416213	-53.581968	-55.278844	-54.301746
