Freq  Med_P1P2  Med_P1P3  Med_P1P4  Med_P1P5  Med_P1P6  Med_P1P7  Med_P1P8  Med_P2P3  Med_P2P4  Med_P2P5  Med_P2P6  Med_P2P7  Med_P2P8  Med_P3P4  Med_P3P5  Med_P3P6  Med_P3P7  Med_P3P8  Med_P4P5  Med_P4P6  Med_P4P7  Med_P4P8  Med_P5P6  Med_P5P7  Med_P5P8  Med_P6P7  Med_P6P8  Med_P7P8
500	-47.538769	-56.21791	-64.370652	-64.490952	-60.146834	-60.745302	-42.523425	-47.974724	-55.942492	-62.286188	-62.621962	-61.62842	-60.835332	-47.146726	-56.92965	-59.908163	-63.624967	-60.168055	-48.44343	-57.784335	-62.089133	-65.588028	-47.089769	-57.951028	-61.209414	-48.199844	-57.084537	-47.681117
504	-46.871217	-55.64149	-68.294937	-68.384461	-61.57748	-58.02227	-42.712671	-47.392103	-56.438482	-65.401354	-64.447223	-62.258996	-59.250074	-46.723541	-56.291771	-62.392295	-66.301054	-60.522984	-47.776934	-58.804243	-67.262627	-72.295242	-46.657075	-57.70634	-65.221846	-47.643865	-56.812565	-47.269139
508	-46.129712	-55.59721	-76.443178	-70.782973	-64.362384	-56.302795	-42.645011	-47.020639	-57.69063	-70.772454	-66.789879	-63.412387	-57.131895	-46.180652	-56.654278	-66.776604	-68.419784	-62.321006	-47.186137	-60.479163	-79.019498	-70.031041	-46.122546	-58.081846	-73.099401	-47.137999	-57.418612	-46.539118
512	-45.572079	-55.745391	-73.213959	-67.840792	-70.333283	-55.144489	-42.315576	-46.689872	-60.099706	-73.051216	-67.518339	-64.508406	-55.111968	-45.622422	-57.155091	-77.511684	-66.721851	-64.475105	-46.815592	-63.494332	-71.071389	-65.585502	-45.465008	-59.497518	-74.16685	-46.746691	-58.336502	-45.911712
516	-45.121563	-56.785051	-65.954532	-64.742989	-78.965893	-54.475651	-41.868413	-46.541231	-63.990093	-65.621284	-66.264124	-65.841673	-53.744802	-45.192071	-58.854127	-70.837542	-63.832816	-68.547388	-46.670855	-69.711619	-63.78183	-62.494681	-44.924967	-62.141452	-65.69983	-46.557078	-60.700884	-45.514892
520	-44.890058	-58.747056	-61.099541	-61.229212	-66.114564	-54.272716	-41.190204	-46.692444	-71.253424	-61.083648	-62.832016	-66.291684	-52.454162	-44.894789	-61.985691	-63.008631	-61.700949	-70.963951	-46.72818	-78.449233	-60.068242	-60.199566	-44.606418	-68.659511	-60.329971	-46.603103	-65.941211	-45.057532
524	-44.632601	-62.258307	-57.882035	-58.54504	-60.120009	-54.281719	-40.353157	-46.951279	-64.970819	-58.163286	-59.797004	-63.317947	-51.760428	-44.622817	-69.539873	-58.764143	-59.527374	-64.781435	-46.930104	-63.757072	-57.165518	-58.629604	-44.129031	-70.541133	-56.751519	-46.712746	-73.183045	-44.690844
528	-44.468618	-71.472067	-55.343657	-56.56163	-56.602281	-54.591174	-39.419512	-47.292244	-58.706542	-55.893389	-57.150498	-59.488882	-51.117175	-44.450199	-73.150892	-55.623392	-57.332395	-59.330182	-47.212365	-57.91745	-54.819188	-56.425759	-43.747232	-61.291773	-54.122192	-46.90213	-62.738771	-44.274273
532	-44.341795	-69.577998	-53.260985	-55.207556	-53.86942	-55.40461	-38.408332	-47.856078	-54.865167	-54.293478	-55.019274	-56.407385	-50.83133	-44.316073	-61.160541	-53.332641	-55.446961	-55.703592	-47.80059	-54.125637	-53.027367	-55.211965	-43.430153	-56.563743	-52.205845	-47.247734	-57.050593	-44.032984
536	-44.594292	-59.850655	-51.934562	-54.618228	-52.259312	-57.255502	-37.72112	-48.524043	-52.049028	-53.199158	-53.657758	-54.141347	-51.224659	-44.58584	-55.775799	-52.076175	-54.694892	-53.122954	-48.733776	-51.444267	-51.945035	-54.313505	-43.55082	-53.000863	-50.83133	-48.048999	-53.527675	-44.094581
